DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(1),CSE-13,---,X,C25-A-318,X,DM,C25-A-318,OOPJ,C25-A-318,ED|IOC|OB,X,---,X,C25-A-210,COA,C25-B-314(L),OS(L),OS(L)
TUE(0),CSE-13,---,X,C25-A-316,DM,DBMS,C25-A-316,OS,C25-B-003(L),OOPJ(L),OOPJ(L),---,X,---,X,---,X,X
WED(0),CSE-13,C25-B-008,OS,C25-B-008,OOPJ,ED|IOC|OB,C25-B-308,COA,---,X,X,---,X,C25-B-318(L),VT(L),C25-B-318(L),VT(L),X
THU(1),CSE-13,---,X,C25-B-013,X,DM,C25-B-013,ED|IOC|OB,C25-B-013,COA,X,---,X,C25-A-208,DBMS,C25-A-104(L),DBMS(L),DBMS(L)
FRI(1),CSE-13,---,X,C25-A-315,X,DM,C25-A-315,OOPJ,C25-A-315,DBMS,X,---,X,C25-A-208,COA,C25-A-208,OS,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(1),CSE-14,---,X,C25-B-006,X,COA,C25-B-006,DBMS,C25-B-006,OOPJ,X,---,X,C25-A-209,OS,C25-A-202(L),OOPJ(L),OOPJ(L)
TUE(1),CSE-14,---,X,C25-B-018(L),VT(L),VT(L),C25-B-008,DM,C25-B-008,COA,X,---,X,C25-A-207,ED|IOC|OB,C25-A-207,OS,X
WED(0),CSE-14,C25-A-307,ED|IOC|OB,C25-B-102(L),DBMS(L),DBMS(L),C25-A-116,OOPJ,C25-A-116,COA,DM,---,X,---,X,---,X,X
THU(0),CSE-14,C25-B-019,DBMS,C25-B-003(L),OS(L),OS(L),C25-B-319,OS,C25-B-319,DM,OOPJ,---,X,---,X,---,X,X
FRI(1),CSE-14,---,X,---,X,X,---,X,C25-B-007,ED|IOC|OB,DBMS,---,X,---,X,C25-A-106,COA,DM
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(0),CSE-15,C25-B-007,DM,C25-B-007,DBMS,OS,C25-A-108,ED|IOC|OB,C25-B-118(L),VT(L),VT(L),---,X,---,X,---,X,X
TUE(1),CSE-15,---,X,---,X,X,---,X,C25-B-308,DM,DBMS,---,X,---,X,C25-A-208,COA,OS
WED(1),CSE-15,---,X,C25-B-009,X,COA,C25-B-009,DM,C25-B-009,OOPJ,X,---,X,C25-A-110,OS,C25-A-202(L),OOPJ(L),OOPJ(L)
THU(1),CSE-15,---,X,C25-B-015,X,COA,C25-B-104(L),OOPJ,C25-B-104(L),OS(L),OS(L),---,X,---,X,C25-A-211,DBMS,ED|IOC|OB
FRI(0),CSE-15,C25-A-316,DM,C25-A-316,ED|IOC|OB,COA,C25-A-316,OOPJ,C25-B-302(L),DBMS(L),DBMS(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(1),CSE-16,---,X,C25-B-008,X,COA,C25-B-008,OS,C25-B-008,ED|IOC|OB,X,---,X,C25-A-211,DBMS,C25-A-203(L),OS(L),OS(L)
TUE(0),CSE-16,---,X,C25-A-318,OS,OOPJ,C25-B-209,ED|IOC|OB,C25-B-209,COA,DM,---,X,---,X,---,X,X
WED(0),CSE-16,C25-B-010,OOPJ,C25-B-010,COA,DM,C25-B-010,OS,C25-B-203(L),OOPJ(L),OOPJ(L),---,X,---,X,---,X,X
THU(0),CSE-16,---,X,C25-B-016,X,OOPJ,C25-B-016,DBMS,C25-B-016,DM,X,---,X,C25-B-318(L),VT(L),C25-B-318(L),VT(L),X
FRI(1),CSE-16,---,X,C25-A-318,X,COA,C25-A-318,DM,C25-B-104(L),DBMS(L),DBMS(L),---,X,---,X,C25-A-107,DBMS,ED|IOC|OB
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(0),CSE-17,C25-B-009,OOPJ,C25-B-009,DM,DBMS,C25-B-009,OS,C25-B-003(L),OOPJ(L),OOPJ(L),---,X,---,X,---,X,X
TUE(1),CSE-17,---,X,C25-B-006,X,ED|IOC|OB,C25-B-006,DM,C25-A-104(L),VT(L),VT(L),---,X,---,X,C25-A-209,OOPJ,COA
WED(1),CSE-17,---,X,C25-B-013,X,OOPJ,C25-B-013,DBMS,C25-B-013,COA,ED|IOC|OB,---,X,---,X,C25-A-203(L),DBMS(L),DBMS(L)
THU(0),CSE-17,C25-A-201,DBMS,C25-B-004(L),OS(L),OS(L),C25-A-115,COA,C25-A-115,OS,DM,---,X,---,X,---,X,X
FRI(0),CSE-17,---,X,C25-B-006,X,OS,C25-B-006,ED|IOC|OB,C25-B-006,COA,DM,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(0),CSE-18,C25-B-110,OOPJ,C25-B-114(L),DBMS(L),DBMS(L),C25-A-015,OS,C25-A-015,ED|IOC|OB,X,---,X,---,X,---,X,X
TUE(0),CSE-18,C25-B-007,DBMS,C25-B-007,DM,OS,C25-B-007,COA,C25-B-102(L),OOPJ(L),OOPJ(L),---,X,---,X,---,X,X
WED(1),CSE-18,---,X,C25-B-015,X,COA,C25-B-015,DBMS,C25-B-104(L),OS(L),OS(L),---,X,---,X,C25-A-010,DM,OOPJ
THU(1),CSE-18,---,X,---,X,X,C25-A-114,COA,C25-B-018(L),VT(L),VT(L),---,X,---,X,C25-A-213,ED|IOC|OB,DM
FRI(0),CSE-18,C25-B-007,ED|IOC|OB,C25-B-007,OOPJ,OS,C25-A-116,COA,C25-A-116,DBMS,DM,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(1),CSE-19,---,X,C25-A-008,X,OS,C25-A-008,DBMS,C25-B-004(L),OS(L),OS(L),---,X,---,X,C25-A-211,COA,DM
TUE(0),CSE-19,---,X,C25-B-008,DM,COA,C25-B-306,OS,C25-B-306,ED|IOC|OB,DBMS,---,X,---,X,---,X,X
WED(0),CSE-19,---,X,C25-B-016,DM,ED|IOC|OB,C25-B-016,OOPJ,C25-B-114(L),OOPJ(L),OOPJ(L),---,X,---,X,---,X,X
THU(1),CSE-19,---,X,C25-B-102(L),VT(L),VT(L),C25-B-008,OOPJ,C25-B-008,DBMS,X,---,X,C25-A-301,COA,C25-A-301,ED|IOC|OB,X
FRI(1),CSE-19,C25-A-208,OOPJ,C25-B-114(L),DBMS(L),DBMS(L),C25-B-015,COA,C25-B-015,OS,DM,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(1),CSE-20,---,X,---,X,X,C25-B-213,COA,C25-B-213,ED|IOC|OB,X,---,X,C25-A-213,OOPJ,C25-A-204(L),DBMS(L),DBMS(L)
TUE(1),CSE-20,---,X,C25-B-009,ED|IOC|OB,OOPJ,C25-B-009,DM,C25-B-009,DBMS,X,---,X,C25-B-103(L),VT(L),C25-B-103(L),VT(L),X
WED(0),CSE-20,---,X,C25-B-017,DBMS,COA,C25-B-017,DM,C25-B-017,OOPJ,OS,---,X,---,X,---,X,X
THU(0),CSE-20,C25-B-017,ED|IOC|OB,C25-B-017,COA,DM,C25-B-207,OS,C25-B-114(L),OOPJ(L),OOPJ(L),---,X,---,X,---,X,X
FRI(1),CSE-20,---,X,C25-B-008,X,OS,C25-B-008,DBMS,C25-B-114(L),OS(L),OS(L),---,X,---,X,C25-A-108,COA,DM
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(0),CSE-21,C25-B-119,DBMS,C25-B-203(L),OS(L),OS(L),C25-B-322,COA,C25-B-322,DM,X,---,X,---,X,---,X,X
TUE(1),CSE-21,---,X,C25-B-010,X,DBMS,C25-B-010,ED|IOC|OB,C25-B-318(L),VT(L),VT(L),---,X,---,X,C25-A-210,DM,OS
WED(1),CSE-21,---,X,C25-B-020,X,OOPJ,C25-B-020,COA,C25-B-020,ED|IOC|OB,X,---,X,C25-A-111,OS,C25-A-204(L),OOPJ(L),OOPJ(L)
THU(1),CSE-21,---,X,C25-B-020,X,ED|IOC|OB,C25-B-020,DBMS,C25-B-020,OS,X,---,X,C25-A-306,DM,C25-A-306,OOPJ,COA
FRI(0),CSE-21,---,X,C25-B-009,COA,DM,C25-B-009,OOPJ,C25-B-214(L),DBMS(L),DBMS(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(1),CSE-22,---,X,C25-B-010,X,ED|IOC|OB,C25-B-010,COA,C25-B-102(L),OOPJ(L),OOPJ(L),---,X,---,X,C25-A-213,OOPJ,OS
TUE(0),CSE-22,C25-B-013,ED|IOC|OB,C25-B-013,DM,COA,C25-B-013,DBMS,C25-B-104(L),OS(L),OS(L),---,X,---,X,---,X,X
WED(0),CSE-22,---,X,---,X,X,---,X,C25-B-115,DM,OOPJ,---,X,---,X,C25-A-212(L),DBMS(L),DBMS(L)
THU(0),CSE-22,---,X,C25-B-113,DM,COA,C25-B-113,OS,C25-B-113,DBMS,X,---,X,C25-A-202(L),VT(L),C25-A-202(L),VT(L),X
FRI(1),CSE-22,---,X,C25-A-007,X,DBMS,C25-B-013,COA,C25-B-013,ED|IOC|OB,DM,---,X,---,X,C25-B-116,OOPJ,OS
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(0),CSE-23,---,X,C25-B-013,OS,DBMS,C25-B-013,DM,C25-A-103(L),VT(L),VT(L),---,X,---,X,---,X,X
TUE(1),CSE-23,---,X,C25-B-015,X,COA,C25-B-015,OS,C25-B-114(L),DBMS(L),DBMS(L),---,X,---,X,C25-A-211,OOPJ,DM
WED(1),CSE-23,---,X,C25-B-113,X,DM,C25-B-113,DBMS,C25-B-113,COA,X,---,X,C25-A-201,ED|IOC|OB,C25-A-302(L),OS(L),OS(L)
THU(0),CSE-23,---,X,C25-B-115,ED|IOC|OB,OS,C25-B-308,OOPJ,C25-B-308,COA,DM,---,X,---,X,---,X,X
FRI(0),CSE-23,---,X,C25-B-010,X,DBMS,C25-B-010,OOPJ,C25-B-010,ED|IOC|OB,COA,---,X,---,X,C25-A-104(L),OOPJ(L),OOPJ(L)
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.00-4.00,ROOM7,4.00-5.00,5.00-6.00
MON(0),CSE-24,C25-B-015,DM,C25-B-015,OOPJ,COA,C25-B-015,ED|IOC|OB,---,X,X,---,X,---,X,---,X,X
TUE(0),CSE-24,C25-A-207,OOPJ,C25-B-114(L),DBMS(L),DBMS(L),C25-B-309,DBMS,C25-B-309,OS,DM,---,X,---,X,---,X,X
WED(1),CSE-24,---,X,C25-B-115,X,OS,C25-A-201,DM,C25-B-204(L),OS(L),OS(L),---,X,---,X,C25-A-011,COA,DBMS
