TUE,CSE-33,---,X,C25-B-307,X,SE,C25-B-307,EE,C25-B-307,CN,X,---,X,C25-B-103(L),DAA(L),C25-B-103(L),DAA(L),X
WED,CSE-33,C25-A-313,SE,C25-A-313,CN,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-33,C25-A-313,EE,C25-A-313,SE,CN,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-33,C25-A-314,DAA,C25-A-302(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-34,C25-B-310,CN,C25-B-103(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-34,---,X,C25-A-007,SE,DAA,C25-A-007,CN,C25-A-304(L),CN(L),CN(L),---,X,---,X,---,X,X
WED,CSE-34,C25-B-015,SE,C25-B-015,CN,EE,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-34,C25-B-020,DAA,C25-B-020,SE,EE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-34,C25-A-307,EE,C25-A-307,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-35,C25-A-211,DAA,C25-A-211,SE,EE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-35,C25-A-007,CN,C25-A-204(L),DAA(L),DAA(L),C25-A-115,EE,C25-A-115,SE,X,---,X,---,X,---,X,X
WED,CSE-35,C25-A-311,DAA,C25-A-104(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-35,C25-B-019,EE,C25-B-019,CN,SE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-35,C25-A-308,CN,C25-A-308,DAA,SE,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-36,C25-A-213,SE,C25-A-213,CN,EE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-36,---,X,---,X,X,C25-A-116,CN,C25-A-312(L),DAA(L),DAA(L),---,X,C25-A-208,DAA,C25-A-208,SE,X
WED,CSE-36,C25-B-019,CN,C25-B-019,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-36,C25-B-101,EE,C25-B-101,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-36,C25-A-315,EE,C25-A-303(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-37,C25-A-301,DAA,C25-A-301,EE,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-37,C25-A-008,CN,C25-A-212(L),DAA(L),DAA(L),C25-A-006,SE,C25-A-006,DAA,X,---,X,---,X,---,X,X
WED,CSE-37,C25-B-101,EE,C25-B-101,CN,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-37,C25-A-118,SE,C25-A-104(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-37,C25-A-309,EE,C25-A-309,SE,CN,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-38,---,X,C25-B-201,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-38,---,X,C25-A-302(L),DAA(L),DAA(L),C25-A-111,EE,C25-A-111,DAA,SE,---,X,C25-A-210,CN,---,X,X
WED,CSE-38,C25-B-106,SE,C25-B-106,EE,CN,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-38,C25-B-106,EE,C25-B-106,CN,DAA,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-38,C25-A-316,SE,C25-A-304(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-39,C25-A-307,DAA,C25-A-307,SE,X,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-39,---,X,C25-A-303(L),CN(L),CN(L),C25-A-113,CN,C25-A-113,SE,EE,---,X,C25-B-104(L),DAA(L),C25-B-104(L),DAA(L),X
WED,CSE-39,C25-B-107,SE,C25-B-107,EE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-39,---,X,C25-B-107,DAA,CN,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-39,C25-A-310,SE,C25-A-310,CN,EE,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-40,C25-A-308,CN,C25-A-308,EE,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-40,---,X,C25-A-309,X,EE,C25-A-309,SE,C25-A-309,DAA,X,---,X,C25-A-102(L),CN(L),C25-A-102(L),CN(L),X
WED,CSE-40,C25-B-108,SE,C25-B-108,CN,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-40,C25-B-108,SE,C25-B-108,DAA,EE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-40,C25-A-318,CN,C25-A-312(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-41,C25-B-319,CN,C25-B-104(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-41,---,X,C25-B-106,X,EE,C25-B-106,SE,C25-B-102(L),CN(L),CN(L),---,X,C25-A-211,DAA,C25-A-211,CN,X
WED,CSE-41,C25-B-109,DAA,C25-B-109,EE,SE,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-41,C25-B-109,SE,C25-B-109,EE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-41,C25-A-311,CN,C25-A-311,SE,X,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-42,C25-A-309,DAA,C25-A-309,CN,EE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-42,---,X,C25-A-304(L),DAA(L),DAA(L),C25-A-107,CN,C25-A-107,EE,X,---,X,C25-A-213,DAA,C25-A-213,SE,X
WED,CSE-42,---,X,C25-B-110,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-42,C25-A-214,SE,C25-A-202(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-42,C25-A-313,CN,C25-A-313,SE,EE,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-43,C25-A-310,DAA,C25-A-310,EE,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-43,---,X,C25-B-313,X,DAA,C25-B-313,CN,C25-B-103(L),CN(L),CN(L),---,X,C25-A-301,EE,C25-A-301,SE,X
WED,CSE-43,C25-A-014,CN,C25-A-202(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-43,---,X,C25-B-110,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-43,C25-B-020,CN,C25-B-020,SE,EE,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-44,C25-A-311,EE,C25-A-311,CN,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-44,---,X,C25-B-315,SE,DAA,C25-B-315,EE,C25-B-104(L),CN(L),CN(L),---,X,---,X,---,X,X
WED,CSE-44,C25-B-119,SE,C25-B-119,DAA,CN,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-44,C25-A-215,CN,C25-A-203(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-44,C25-B-019,EE,C25-B-019,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-45,C25-A-313,EE,C25-A-313,CN,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-45,C25-A-311,SE,C25-A-312(L),CN(L),CN(L),C25-A-301,EE,C25-A-301,DAA,X,---,X,---,X,---,X,X
WED,CSE-45,C25-B-013,EE,C25-B-013,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-45,C25-B-119,CN,C25-B-119,DAA,SE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-45,C25-B-210,CN,C25-B-102(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-46,C25-B-115,DAA,C25-B-115,SE,X,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-46,---,X,C25-B-316,X,DAA,C25-B-316,CN,C25-B-304(L),DAA(L),DAA(L),---,X,C25-B-107,SE,C25-B-107,EE,X
WED,CSE-46,C25-B-206,CN,C25-B-206,SE,EE,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-46,C25-B-201,SE,C25-B-201,EE,CN,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-46,C25-B-219,DAA,C25-B-103(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-47,C25-B-019,DAA,C25-B-019,SE,EE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-47,---,X,C25-B-102(L),CN(L),CN(L),C25-B-310,EE,C25-B-310,CN,X,---,X,C25-A-308,DAA,C25-A-308,SE,X
WED,CSE-47,C25-B-207,CN,C25-B-207,DAA,EE,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-47,C25-A-216,SE,C25-A-204(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-47,---,X,C25-B-101,SE,CN,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-48,C25-B-101,EE,C25-B-101,SE,CN,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-48,---,X,C25-B-301,CN,EE,C25-B-301,DAA,C25-B-301,SE,X,---,X,C25-B-202(L),CN(L),C25-B-202(L),CN(L),X
WED,CSE-48,C25-B-208,SE,C25-B-208,DAA,CN,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSE-48,---,X,C25-B-206,SE,EE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSE-48,C25-B-301,DAA,C25-B-104(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-1,C25-B-322,SE,C25-B-312(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
TUE,IT-1,---,X,C25-B-306,X,DAA,C25-B-306,SE,C25-B-306,OB,X,---,X,C25-B-203(L),CN(L),C25-B-203(L),CN(L),X
WED,IT-1,C25-B-209,CN,C25-B-209,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
THU,IT-1,C25-B-207,DAA,C25-B-207,OB,CN,---,X,---,X,X,---,X,---,X,---,X,X
FRI,IT-1,C25-B-106,CN,C25-B-106,DAA,SE,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-2,C25-B-320,SE,C25-B-202(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
TUE,IT-2,---,X,C25-B-103(L),DAA(L),DAA(L),C25-B-309,OB,C25-B-309,DAA,X,---,X,C25-A-309,SE,C25-A-309,CN,X
WED,IT-2,---,X,C25-B-210,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
THU,IT-2,C25-B-208,CN,C25-B-208,DAA,OB,---,X,---,X,X,---,X,---,X,---,X,X
FRI,IT-2,C25-B-107,CN,C25-B-107,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-3,C25-B-106,CN,C25-B-106,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,IT-3,---,X,C25-B-317,X,DAA,C25-B-317,OB,C25-B-202(L),DAA(L),DAA(L),---,X,C25-A-310,SE,C25-A-310,CN,X
WED,IT-3,C25-B-219,DAA,C25-B-219,SE,OB,---,X,---,X,X,---,X,---,X,---,X,X
THU,IT-3,---,X,C25-B-209,SE,CN,---,X,---,X,X,---,X,---,X,---,X,X
FRI,IT-3,C25-B-306,DAA,C25-B-312(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-4,C25-B-107,SE,C25-B-107,CN,OB,---,X,---,X,X,---,X,---,X,---,X,X
TUE,IT-4,---,X,C25-B-220,X,OB,C25-B-220,SE,C25-B-220,DAA,X,---,X,C25-B-204(L),CN(L),C25-B-204(L),CN(L),X
WED,IT-4,C25-B-301,SE,C25-B-301,CN,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,IT-4,C25-A-218,OB,C25-A-212(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
FRI,IT-4,C25-B-108,DAA,C25-B-108,SE,CN,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-5,C25-B-108,OB,C25-B-108,SE,DAA,---,X,---,X,X,---,X,---,X,---,X,X
TUE,IT-5,---,X,C25-B-222,X,OB,C25-B-222,DAA,C25-B-222,SE,X,---,X,C25-B-212(L),CN(L),C25-B-212(L),CN(L),X
WED,IT-5,C25-B-306,DAA,C25-B-306,SE,CN,---,X,---,X,X,---,X,---,X,---,X,X
THU,IT-5,C25-B-210,OB,C25-B-210,CN,SE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,IT-5,C25-B-307,CN,C25-B-202(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSCE-1,C25-B-317,OB,C25-B-203(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSCE-1,C25-B-319,CN,C25-B-319,SE,OB,C25-B-319,DAA,C25-B-203(L),CN(L),CN(L),---,X,---,X,---,X,X
WED,CSCE-1,C25-B-307,DAA,C25-B-307,CN,SE,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSCE-1,---,X,C25-B-219,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSCE-1,C25-B-109,CN,C25-B-109,DAA,SE,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSCE-2,C25-B-109,CN,C25-B-109,SE,OB,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSCE-2,C25-B-320,SE,C25-B-320,CN,OB,C25-B-320,DAA,C25-B-204(L),CN(L),CN(L),---,X,---,X,---,X,X
WED,CSCE-2,C25-A-015,OB,C25-A-203(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
THU,CSCE-2,---,X,C25-B-301,DAA,SE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSCE-2,C25-B-110,DAA,C25-B-110,CN,SE,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSCE-3,---,X,C25-B-110,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSCE-3,C25-B-322,CN,C25-B-322,DAA,SE,C25-B-322,OB,C25-B-212(L),DAA(L),DAA(L),---,X,---,X,---,X,X
WED,CSCE-3,C25-B-201,DAA,C25-B-201,CN,SE,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSCE-3,C25-B-306,OB,C25-B-306,SE,CN,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSCE-3,C25-B-201,DAA,C25-B-203(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSSE-1,C25-A-106,DAA,C25-A-004(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSSE-1,---,X,C25-A-110,SE,DAA,C25-A-110,CN,C25-A-004(L),CN(L),CN(L),---,X,---,X,---,X,X
WED,CSSE-1,C25-A-001,SE,C25-A-001,OB,CN,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSSE-1,C25-A-001,OB,C25-A-001,CN,SE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSSE-1,C25-A-001,DAA,C25-A-001,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSSE-2,C25-A-001,DAA,C25-A-001,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSSE-2,---,X,---,X,X,C25-B-219,SE,C25-B-219,CN,OB,---,X,C25-A-004(L),CN(L),C25-A-004(L),CN(L),X
WED,CSSE-2,C25-A-008,CN,C25-A-004(L),DAA(L),DAA(L),---,X,---,X,X,---,X,---,X,---,X,X
THU,CSSE-2,C25-A-006,SE,C25-A-006,DAA,CN,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSSE-2,C25-A-006,DAA,C25-A-006,SE,OB,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSSE-3,C25-A-006,DAA,C25-A-006,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSSE-3,---,X,C25-A-106,CN,SE,C25-A-106,DAA,C25-A-003(L),DAA(L),DAA(L),---,X,---,X,---,X,X
WED,CSSE-3,C25-A-006,OB,C25-A-006,CN,DAA,---,X,---,X,X,---,X,---,X,---,X,X
THU,CSSE-3,C25-A-007,CN,C25-A-007,OB,SE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSSE-3,C25-A-010,SE,C25-A-004(L),CN(L),CN(L),---,X,---,X,X,---,X,---,X,---,X,X
